site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
761220-99999,64.20496183206107,29.34618320610687,80.0702290076336,47.7530534351145,1013.0328244274808,854.8467557251909,14.033206106870228,2.7809160305343514,6.592366412213741,28.465173123103398,0.013549618320610687,0.4794797687861272,0.003816793893129771,0.0916030534351145,0.0,0.0,0.007633587786259542,0.0,2002-01-01
761220-99999,66.77338709677419,31.83810483870968,82.53669354838709,49.778225806451616,1012.7427419354839,854.9685483870968,14.218951612903227,2.85241935483871,6.591129032258064,26.35944196856014,0.01092741935483871,0.626878612716763,0.0,0.06048387096774194,0.004032258064516129,0.0,0.028225806451612902,0.0,2003-01-01
761220-99999,63.261325966850826,33.90414364640884,78.22596685082873,47.0,1014.2817679558011,855.0558011049724,14.624309392265193,2.85414364640884,6.517403314917126,28.013942151446212,0.03624309392265193,0.7517238748865692,0.0,0.12154696132596685,0.0055248618784530384,0.0055248618784530384,0.143646408839779,0.0,2004-01-01
761220-99999,64.28358662613982,35.32218844984803,80.55410334346504,47.31732522796352,1012.4665653495441,854.4334346504559,13.643768996960487,2.3720364741641338,5.911550151975684,33.86560283687943,0.026990881458966567,2.6558951965065503,0.00303951367781155,0.1398176291793313,0.0,0.0,0.02127659574468085,0.0,2005-01-01
761220-99999,62.976576576576576,40.092642642642645,80.36006006006006,46.756456456456455,1012.9163663663664,854.6414414414413,13.406756756756756,2.423723723723724,6.433933933933934,34.69957196460264,0.01747747747747748,6.269432314410482,0.003003003003003003,0.12612612612612611,0.009009009009009009,0.0,0.03003003003003003,0.003003003003003003,2006-01-01
761220-99999,62.91529051987767,41.146483180428135,79.33333333333333,46.40978593272171,1012.8021406727828,854.3558103975535,13.669724770642201,1.9085626911314986,5.623241590214067,26.529385940226266,0.04085626911314985,2.4062132548666466,0.0,0.1620795107033639,0.01529051987767584,0.0030581039755351682,0.0581039755351682,0.0030581039755351682,2007-01-01
761220-99999,63.0865329512894,39.767908309455585,79.79111747851003,45.98338108882522,1012.4856733524356,854.0994269340974,13.702005730659026,1.9260744985673355,5.964183381088826,25.3,0.03631805157593124,2.537073894147694,0.0,0.1174785100286533,0.0057306590257879654,0.0,0.014326647564469915,0.0,2008-01-01
761220-99999,63.48411214953271,41.95171339563863,80.31152647975078,46.142679127725856,1012.7451713395639,854.1862928348909,12.047040498442367,2.924922118380062,7.803582554517133,25.3,0.02482866043613707,1.9713319643065963,0.0,0.19003115264797507,0.009345794392523364,0.003115264797507788,0.037383177570093455,0.0,2009-01-01
761220-99999,64.45089605734766,48.40412186379928,80.53405017921148,47.286200716845876,1010.7695340501792,852.6252688172043,10.355913978494625,3.5229390681003583,8.27831541218638,25.3,0.03313620071684588,0.8090909090909091,0.0035842293906810036,0.11827956989247312,0.0,0.0,0.05734767025089606,0.0,2010-01-01
761220-99999,64.63384615384615,43.48492307692308,80.64523076923078,46.69953846153846,1011.5998461538462,852.9155384615384,10.818461538461538,3.4904615384615387,7.932461538461538,25.3,0.016984615384615386,1.6611285266457683,0.0,0.036923076923076927,0.009230769230769232,0.0,0.033846153846153845,0.0,2011-01-01
761220-99999,64.9375,42.5110465116279,80.94316860465116,47.56308139534884,1007.2049418604652,849.7033430232558,10.264244186046511,2.661627906976744,6.9229651162790695,25.3,0.01994186046511628,2.604858934169279,0.0,0.09593023255813954,0.005813953488372093,0.0029069767441860465,0.014534883720930232,0.0,2012-01-01
761220-99999,63.07556818181818,43.78778409090909,80.08465909090908,47.09744318181818,1006.5125,848.9383522727272,8.722443181818182,3.4905492424242426,6.844962121212121,25.3,0.025937500000000002,56.34830651071718,0.008522727272727272,0.13352272727272727,0.011363636363636364,0.0,0.014204545454545454,0.0,2013-01-01
761220-99999,66.1423076923077,49.4,83.46858974358975,49.75160256410256,1006.5330128205128,848.7884615384615,8.951602564102565,3.75008547008547,5.729401709401709,25.3,0.04368589743589744,20.75123312783149,0.003205128205128205,0.1346153846153846,0.003205128205128205,0.0,0.028846153846153848,0.0,2014-01-01
